selling_price,rank,currency,styleId,fdbId,category,run_date,paginatedUrl,source,articleType,defaultImage,description,brand,activatedAt,imageUrlList,data,sizes,url,gender,colour,mrp,attributes,styleName
16.0,243,GBP,DZZ82463,,Tops,2018-02-20,http://www.boohoo.com/womens/tops?sz=80&start=240,boohoo,Tops,i1.adis.ws/i/boohooamplience/dzz82463_poppy_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/dzz82463_poppy_xl?$product_image_main$,,"8,10,12,14,16",http://www.boohoo.com/maya-fluted-frill-sleeve-off-the-shoulder-top/DZZ82463.html,WOMEN,poppy,16.0,,Maya Fluted Frill Sleeve Off The Shoulder Top
18.0,241,GBP,DZZ40157,,Bodycon Dresses,2018-02-20,http://www.boohoo.com/womens/dresses/party-dresses?sz=80&start=240,boohoo,Bodycon Dresses,i1.adis.ws/i/boohooamplience/dzz40157_bottle%2520green_xl?$product_image_main$,,"""""Boohoo Night""",,i1.adis.ws/i/boohooamplience/dzz40157_bottle%2520green_xl?$product_image_main$,,"8,10,12,14",http://www.boohoo.com/carly-off-the-shoulder-frill-midi-bodycon-dress/DZZ40157.html?color=399,WOMEN,bottle green,18.0,,Carly Off the Shoulder Frill Midi Bodycon Dress
20.0,243,GBP,DZZ40153,,Bodycon Dresses,2018-02-20,http://www.boohoo.com/womens/dresses?sz=80&start=240,boohoo,Bodycon Dresses,i1.adis.ws/i/boohooamplience/dzz40153_navy_xl?$product_image_main$,,"""""Boohoo Night""",,i1.adis.ws/i/boohooamplience/dzz40153_navy_xl?$product_image_main$,,"8,10,12,14",http://www.boohoo.com/bea-formal-contrast-cuff-tie-belt-midi-dress/DZZ40153.html,WOMEN,navy,20.0,,Bea Formal Contrast Cuff Tie Belt Midi Dress
10.0,241,GBP,SZZ89381,,Swimwear,2018-02-20,http://www.boohoo.com/womens/looks/spring-break?sz=80&start=240,boohoo,Swimwear,i1.adis.ws/i/boohooamplience/szz89381_purple_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/szz89381_purple_xl?$product_image_main$,,"6,8,10,12,14",http://www.boohoo.com/rhodes-mix-and-match-lace-up-leaf-bandeau/SZZ89381.html,WOMEN,purple,10.0,,Rhodes Mix And Match Lace Up Leaf Bandeau
15.0,242,GBP,SZZ89176,,Swimwear,2018-02-20,http://www.boohoo.com/womens/looks/spring-break?sz=80&start=240,boohoo,Swimwear,i1.adis.ws/i/boohooamplience/szz89176_blue_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/szz89176_blue_xl?$product_image_main$,,"S,M,L",http://www.boohoo.com/sasha-tile-print-maxi-beach-kimono/SZZ89176.html,WOMEN,blue,15.0,,Sasha Tile Print Maxi Beach Kimono
10.0,242,GBP,DZZ37982,,Race Day,2018-02-20,http://www.boohoo.com/womens/occasion-wear?sz=80&start=240,boohoo,Race Day,i1.adis.ws/i/boohooamplience/dzz37982_black_xl?$product_image_main$,,"""null",,i1.adis.ws/i/boohooamplience/dzz37982_black_xl?$product_image_main$,,One Size,http://www.boohoo.com/kate-diamante-embellished-zip-top-clutch-bag/DZZ37982.html,WOMEN,black,10.0,,Kate Diamante Embellished Zip Top Clutch Bag
8.0,241,GBP,DZZ29092,,NEW IN,2018-02-20,http://www.boohoo.com/womens/looks/style-steals?sz=80&start=240,boohoo,NEW IN,i1.adis.ws/i/boohooamplience/dzz29092_desert%2520rose_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/dzz29092_desert%2520rose_xl?$product_image_main$,,14,http://www.boohoo.com/olivia-rib-skinny-strap-square-neck-body/DZZ29092.html?color=618,WOMEN,desert rose,8.0,,Olivia Rib Skinny Strap Square Neck Body
2.0,241,GBP,DZZ28511,,Accessories,2018-02-20,http://www.boohoo.com/womens/accessories/new-in?sz=80&start=240,boohoo,Accessories,i1.adis.ws/i/boohooamplience/dzz28511_lilac_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/dzz28511_lilac_xl?$product_image_main$,,One Size,http://www.boohoo.com/mia-metallic-scrunchie/DZZ28511.html,WOMEN,pink,2.0,,Mia Metallic Scrunchie
12.0,242,GBP,DZZ38056,,25 Percent Off,2018-02-20,http://www.boohoo.com/womens/accessories/new-in?sz=80&start=240,boohoo,25 Percent Off,i1.adis.ws/i/boohooamplience/dzz38056_wine_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/dzz38056_wine_xl?$product_image_main$,,One Size,http://www.boohoo.com/vinyl-chain-strap-duffle-bag/DZZ38056.html?color=293,WOMEN,black,12.0,,Vinyl Chain Strap Duffle Bag
8.0,241,GBP,CZZ95037,,Tops,2018-02-20,http://www.boohoo.com/womens/new-in?sz=80&start=240,boohoo,Tops,i1.adis.ws/i/boohooamplience/czz95037_black_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/czz95037_black_xl?$product_image_main$,,"S/M,M/L",http://www.boohoo.com/jessica-velour-wrap-front-top/CZZ95037.html,WOMEN,khaki,8.0,,Jessica Velour Wrap Front Top
18.0,241,GBP,PZZ83899,,NEW IN,2018-02-20,http://www.boohoo.com/womens/dresses/new-in?sz=80&start=240,boohoo,NEW IN,i1.adis.ws/i/boohooamplience/pzz83899_horizon%2520blue_xl?$product_image_main$,,"""""Boohoo Petite""",,i1.adis.ws/i/boohooamplience/pzz83899_horizon%2520blue_xl?$product_image_main$,,"4,6,8,10,12,14",http://www.boohoo.com/petite-amy-one-shoulder-asymmetric-bodycon-dress/PZZ83899.html?color=642,WOMEN,horizon blue,18.0,,Petite Amy One Shoulder Asymmetric Bodycon Dress
15.0,242,GBP,CZZ95169,,Dresses,2018-02-20,http://www.boohoo.com/womens/new-in?sz=80&start=240,boohoo,Dresses,i1.adis.ws/i/boohooamplience/czz95169_black_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/czz95169_black_xl?$product_image_main$,,"8,10,12,14,16",http://www.boohoo.com/carlie-slogan-mesh-side-stripe-dress/CZZ95169.html,WOMEN,purple,15.0,,Carlie Slogan Mesh Side Stripe Dress
22.0,242,GBP,DZZ27570,,NEW IN,2018-02-20,http://www.boohoo.com/womens/dresses/new-in?sz=80&start=240,boohoo,NEW IN,i1.adis.ws/i/boohooamplience/dzz27570_black_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/dzz27570_black_xl?$product_image_main$,,"8,10,12,14",http://www.boohoo.com/sintha-spot-print-wrap-midi-shirt-dress/DZZ27570.html,WOMEN,black,22.0,,Sintha Spot Print Wrap Midi Shirt Dress
15.0,242,GBP,DZZ36836,,Dresses,2018-02-20,http://www.boohoo.com/womens/looks/style-steals?sz=80&start=240,boohoo,Dresses,i1.adis.ws/i/boohooamplience/dzz36836_berry_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/dzz36836_berry_xl?$product_image_main$,,"8,10,12,14,16",http://www.boohoo.com/isabelle-mesh-metallic-slogan-t-shirt-dress/DZZ36836.html,WOMEN,berry,15.0,,Isabelle Mesh Metallic Slogan T-Shirt Dress
25.0,243,GBP,DZZ31120,,NEW IN,2018-02-20,http://www.boohoo.com/womens/new-in?sz=80&start=240,boohoo,NEW IN,i1.adis.ws/i/boohooamplience/dzz31120_blue_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/dzz31120_blue_xl?$product_image_main$,,"8,10,12,14",http://www.boohoo.com/uma-stripe-off-shoulder-top-and-skirt-co-ord/DZZ31120.html,WOMEN,blue,25.0,,Uma Stripe Off Shoulder Top and Skirt Co-ord
20.0,243,GBP,PZZ83718,,Plus Size & Curve Clothing,2018-02-20,http://www.boohoo.com/womens/dresses/new-in?sz=80&start=240,boohoo,Plus Size & Curve Clothing,i1.adis.ws/i/boohooamplience/pzz83718_desert%2520rose_xl?$product_image_main$,,"""""Boohoo Plus""",,i1.adis.ws/i/boohooamplience/pzz83718_desert%2520rose_xl?$product_image_main$,,"16,18,20,22,24",http://www.boohoo.com/plus-caitlyn-tie-front-blazer-dress/PZZ83718.html?color=618,WOMEN,black,20.0,,Plus Caitlyn Tie Front Blazer Dress
20.0,243,GBP,DZZ27780,,New In Accessories,2018-02-20,http://www.boohoo.com/womens/accessories/new-in?sz=80&start=240,boohoo,New In Accessories,i1.adis.ws/i/boohooamplience/dzz27780_black_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/dzz27780_black_xl?$product_image_main$,,One Size,http://www.boohoo.com/rosie-studded-base-hobo-day-bag/DZZ27780.html,WOMEN,khaki,20.0,,Rosie Studded Base Hobo Day Bag
18.0,243,GBP,SZZ89360,,Swimwear,2018-02-20,http://www.boohoo.com/womens/looks/spring-break?sz=80&start=240,boohoo,Swimwear,i1.adis.ws/i/boohooamplience/szz89360_black_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/szz89360_black_xl?$product_image_main$,,"8,10,12,14,16",http://www.boohoo.com/malaga-mesh-moulded-swimsuit/SZZ89360.html,WOMEN,black,18.0,,Malaga Mesh Moulded Swimsuit
5.0,244,GBP,DZZ30126,,Accessories,2018-02-20,http://www.boohoo.com/womens/accessories/new-in?sz=80&start=240,boohoo,Accessories,i1.adis.ws/i/boohooamplience/dzz30126_brown_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/dzz30126_brown_xl?$product_image_main$,,One Size,http://www.boohoo.com/oversized-tortoiseshell-cat-eye-sunglasses/DZZ30126.html,WOMEN,brown,5.0,,Oversized Tortoiseshell Cat Eye Sunglasses
15.0,244,GBP,DZZ31026,,NEW IN,2018-02-20,http://www.boohoo.com/womens/looks/style-steals?sz=80&start=240,boohoo,NEW IN,i1.adis.ws/i/boohooamplience/dzz31026_green_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/dzz31026_green_xl?$product_image_main$,,"10,14",http://www.boohoo.com/elouise-checked-flute-sleeve-shift-dress/DZZ31026.html,WOMEN,green,15.0,,Elouise Checked Flute Sleeve Shift Dress
12.0,244,GBP,DZZ36997,,New In Accessories,2018-02-20,http://www.boohoo.com/womens/occasion-wear?sz=80&start=240,boohoo,New In Accessories,i1.adis.ws/i/boohooamplience/dzz36997_black_xl?$product_image_main$,,"""null",,i1.adis.ws/i/boohooamplience/dzz36997_black_xl?$product_image_main$,,One Size,http://www.boohoo.com/millie-diamante-and-bead-edged-clutch/DZZ36997.html,WOMEN,black,12.0,,Millie Diamante And Bead Edged Clutch
15.0,244,GBP,DZZ35330,,Trousers,2018-02-20,http://www.boohoo.com/womens/looks/spring-break?sz=80&start=240,boohoo,Trousers,i1.adis.ws/i/boohooamplience/dzz35330_blue_xl?$product_image_main$,,"""""Boohoo Night""",,i1.adis.ws/i/boohooamplience/dzz35330_blue_xl?$product_image_main$,,"6,8,10,12,14",http://www.boohoo.com/megan-woven-stripe-exterme-frill-trouser/DZZ35330.html?color=106,WOMEN,black,15.0,,Megan Woven Stripe Exterme Frill Trouser
18.0,244,GBP,DZZ84257,,Bodycon Dresses,2018-02-20,http://www.boohoo.com/womens/dresses/party-dresses?sz=80&start=240,boohoo,Bodycon Dresses,i1.adis.ws/i/boohooamplience/dzz84257_multi_xl?$product_image_main$,,"""""Boohoo Night""",,i1.adis.ws/i/boohooamplience/dzz84257_multi_xl?$product_image_main$,,"8,10,12,14",http://www.boohoo.com/coreline-floral-midi-dress/DZZ84257.html,WOMEN,multi,18.0,,Coreline Floral Midi Dress
15.0,244,GBP,DZZ69129,,Midi Dresses,2018-02-20,http://www.boohoo.com/womens/dresses/maxi-dresses?sz=80&start=240,boohoo,Midi Dresses,i1.adis.ws/i/boohooamplience/dzz69129_black_xl?$product_image_main$,,"""""Boohoo""",,i1.adis.ws/i/boohooamplience/dzz69129_black_xl?$product_image_main$,,"8,10",http://www.boohoo.com/branwen-long-sleeved-drape-midi-dress/DZZ69129.html,WOMEN,black,15.0,,Branwen Long Sleeved Drape Midi Dress
