selling_price,rank,currency,styleId,fdbId,category,run_date,paginatedUrl,source,articleType,defaultImage,description,brand,activatedAt,imageUrlList,data,sizes,url,gender,colour,mrp,attributes,styleName
3797.9269999999997,1,INR,10910324,,New Arrivals,2018-02-15,https://www.abercrombie.com/shop/wd/mens-new-arrivals/?filtered=true&rows=90&search-field=&sort=bestmatch&start=0,abercrombie,New Arrivals,//anf.scene7.com/is/image/anf/anf_200288_03_model1?$product-ofp-anf-v1$,"A super soft and lightweight fabric that's versatile and breathable with added stretch, plaid pattern throughout, vintage-inspired look and curved hem, Signature Fit. Imported.",,,//anf.scene7.com/is/image/anf/anf_200288_03_model1?$product-ofp-anf-v1$,,"XS,S,M,L,XL,XXL",https://www.abercrombie.com/shop/wd/p/washed-plaid-shirt-10910324?seq=03&categoryId=12835&ofp=true,Mens,RED PLAID,3797.9269999999997,,Denim Collar Plaid Shirt
3143.112,91,INR,10910330,,New Arrivals,2018-02-15,https://www.abercrombie.com/shop/wd/mens-new-arrivals/?filtered=true&rows=90&search-field=&sort=bestmatch&start=90,abercrombie,New Arrivals,//anf.scene7.com/is/image/anf/anf_201377_01_model1?$product-ofp-anf-v1$,"A soft and lightweight fabric with a vintage-inspired silhouette and curved hem, Signature Fit. Imported.",,,//anf.scene7.com/is/image/anf/anf_201377_01_model1?$product-ofp-anf-v1$,,"XS,S,M,L,XL,XXL",https://www.abercrombie.com/shop/wd/p/short-sleeve-button-up-shirt-10910330?seq=01&categoryId=12835&ofp=true,Mens,NAVY BLUE,3143.112,,Short-Sleeve Button-Up Shirt
2488.297,1,INR,10697323,,Tops,2018-02-15,https://www.abercrombie.com/shop/wd/mens-tops--1/?filtered=true&rows=90&search-field=&sort=bestmatch&start=0,abercrombie,Tops,//anf.scene7.com/is/image/anf/anf_199591_02_model1?$product-ofp-anf-v1$,"Long sleeve tee featuring our cotton fabric, crew neckline, print logo detail with arm bar and straight hem. Imported.",,,//anf.scene7.com/is/image/anf/anf_199591_02_model1?$product-ofp-anf-v1$,,"XS,S,M,L,XL,XXL",https://www.abercrombie.com/shop/wd/p/applique-graphic-long-sleeve-tee-10697323?seq=02&categoryId=6570709&ofp=true,Mens,NAVY BLUE,2488.297,,Print Logo Long-Sleeve Tee
3143.112,91,INR,10627924,,Tops,2018-02-15,https://www.abercrombie.com/shop/wd/mens-tops--1/?filtered=true&rows=90&search-field=&sort=bestmatch&start=90,abercrombie,Tops,//anf.scene7.com/is/image/anf/anf_190928_03_model1?$product-ofp-anf-v1$,"Classic polo silhouette with button-up placket, short sleeves, embroidered icon at left chest, side hem vents, straight hem, super soft wash technique and stretch for added comfort. Imported.",,,//anf.scene7.com/is/image/anf/anf_190928_03_model1?$product-ofp-anf-v1$,,"XS,S,M,L,XL,XXL",https://www.abercrombie.com/shop/wd/p/icon-stretch-polo-10627924?seq=03&categoryId=6570709&ofp=true,Mens,BURGUNDY,3143.112,,Icon Stretch Polo
5107.557,181,INR,10775378,,Tops,2018-02-15,https://www.abercrombie.com/shop/wd/mens-tops--1/?filtered=true&rows=90&search-field=&sort=bestmatch&start=180,abercrombie,Tops,//anf.scene7.com/is/image/anf/anf_197392_02_model1?$product-ofp-anf-v1$,"Casual fleece varsity jacket with zip-up front, straight hem and ribbed rim. Imported.",,,//anf.scene7.com/is/image/anf/anf_197392_02_model1?$product-ofp-anf-v1$,,"XS,S,M,L,XL,XXL",https://www.abercrombie.com/shop/wd/p/fleece-varsity-jacket-10775378?seq=02&categoryId=6570709&ofp=true,Mens,NAVY BLUE,5107.557,,Fleece Varsity Jacket
